-3.00	1.11	3.00	1.00	0.00	0.00
-3.00	1.15	3.00	1.00	0.00	0.00
-3.00	1.19	3.00	1.00	0.00	0.00
-3.00	1.23	3.00	1.00	0.00	0.00
-3.00	1.27	3.00	1.00	0.00	0.00
-3.00	1.31	3.00	1.00	0.00	0.00
-3.00	1.35	3.00	1.00	0.00	0.00
-3.00	1.39	3.00	1.00	0.00	0.00
-3.00	1.43	3.00	1.00	0.00	0.00
-3.00	1.47	3.00	1.00	0.00	0.00
-3.00	1.51	3.00	1.00	0.00	0.00
-3.00	1.55	3.00	1.00	0.00	0.00
-3.00	1.59	3.00	1.00	0.00	0.00
-3.00	1.63	3.00	1.00	0.00	0.00
-3.00	1.67	3.00	1.00	0.00	0.00
-3.00	1.71	3.00	1.00	0.00	0.00
-3.00	1.75	3.00	1.00	0.00	0.00
-3.00	1.79	3.00	1.00	0.00	0.00
-3.00	1.83	3.00	1.00	0.00	0.00
-3.00	1.87	3.00	1.00	0.00	0.00
-3.00	1.91	3.00	1.00	0.00	0.00
-3.00	1.95	3.00	1.00	0.00	0.00
-3.00	1.99	3.00	1.00	0.00	0.00
-3.00	2.03	3.00	1.00	0.00	0.00
-3.00	2.07	3.00	1.00	0.00	0.00
-3.00	2.11	3.00	1.00	0.00	0.00
-3.00	2.15	3.00	1.00	0.00	0.00
-3.00	2.19	3.00	1.00	0.00	0.00
-3.00	2.23	3.00	1.00	0.00	0.00
-3.00	2.28	3.00	1.00	0.00	0.00
-3.00	2.32	3.00	1.00	0.00	0.00
-3.00	2.36	3.00	1.00	0.00	0.00
-3.00	2.40	3.00	1.00	0.00	0.00
-3.00	2.44	3.00	1.00	0.00	0.00
-3.00	2.48	3.00	1.00	0.00	0.00
-3.00	2.52	3.00	1.00	0.00	0.00
-3.00	2.56	3.00	1.00	0.00	0.00
-3.00	2.60	3.00	1.00	0.00	0.00
-3.00	2.64	3.00	1.00	0.00	0.00
-3.00	2.68	3.00	1.00	0.00	0.00
-3.00	2.72	3.00	1.00	0.00	0.00
-3.00	2.76	3.00	1.00	0.00	0.00
-3.00	2.80	3.00	1.00	0.00	0.00
-3.00	2.84	3.00	1.00	0.00	0.00
-3.00	2.88	3.00	1.00	0.00	0.00
-3.00	2.92	3.00	1.00	0.00	0.00
-3.00	2.96	3.00	1.00	0.00	0.00
-3.00	3.00	3.00	1.00	0.00	0.00
-2.96	-3.00	3.00	1.00	0.00	0.00
-2.96	-2.96	3.00	1.00	0.00	0.00
-2.96	-2.92	3.00	1.00	0.00	0.00
-2.96	-2.88	3.00	1.00	0.00	0.00
-2.96	-2.84	3.00	1.00	0.00	0.00
-2.96	-2.80	3.00	1.00	0.00	0.00
-2.96	-2.76	3.00	1.00	0.00	0.00
-2.96	-2.72	3.00	1.00	0.00	0.00
-2.96	-2.68	3.00	1.00	0.00	0.00
-2.96	-2.64	3.00	1.00	0.00	0.00
-2.96	-2.60	3.00	1.00	0.00	0.00
-2.96	-2.56	3.00	1.00	0.00	0.00
-2.96	-2.52	3.00	1.00	0.00	0.00
-2.96	-2.48	3.00	1.00	0.00	0.00
-2.96	-2.44	3.00	1.00	0.00	0.00
-2.96	-2.40	3.00	1.00	0.00	0.00
-2.96	-2.36	3.00	1.00	0.00	0.00
-2.96	-2.32	3.00	1.00	0.00	0.00
-2.96	-2.28	3.00	1.00	0.00	0.00
-2.96	-2.23	3.00	1.00	0.00	0.00
-2.96	-2.19	3.00	1.00	0.00	0.00
-2.96	-2.15	3.00	1.00	0.00	0.00
-2.96	-2.11	3.00	1.00	0.00	0.00
-2.96	-2.07	3.00	1.00	0.00	0.00
-2.96	-2.03	3.00	1.00	0.00	0.00
-2.96	-1.99	3.00	1.00	0.00	0.00
-2.96	-1.95	3.00	1.00	0.00	0.00
-2.96	-1.91	3.00	1.00	0.00	0.00
-2.96	-1.87	3.00	1.00	0.00	0.00
-2.96	-1.83	3.00	1.00	0.00	0.00
-2.96	-1.79	3.00	1.00	0.00	0.00
-2.96	-1.75	3.00	1.00	0.00	0.00
-2.96	-1.71	3.00	1.00	0.00	0.00
-2.96	-1.67	3.00	1.00	0.00	0.00
-2.96	-1.63	3.00	1.00	0.00	0.00
-2.96	-1.59	3.00	1.00	0.00	0.00
-2.96	-1.55	3.00	1.00	0.00	0.00
-2.96	-1.51	3.00	1.00	0.00	0.00
-2.96	-1.47	3.00	1.00	0.00	0.00
-2.96	-1.43	3.00	1.00	0.00	0.00
-2.96	-1.39	3.00	1.00	0.00	0.00
-2.96	-1.35	3.00	1.00	0.00	0.00
-2.96	-1.31	3.00	1.00	0.00	0.00
-2.96	-1.27	3.00	1.00	0.00	0.00
-2.96	-1.23	3.00	1.00	0.00	0.00
-2.96	-1.19	3.00	1.00	0.00	0.00
-2.96	-1.15	3.00	1.00	0.00	0.00
-2.96	-1.11	3.00	1.00	0.00	0.00
-2.96	-1.07	3.00	1.00	0.00	0.00
-2.96	-0.95	3.00	1.00	0.00	0.00
-2.96	-0.91	3.00	1.00	0.00	0.00
-2.96	-0.87	3.00	1.00	0.00	0.00
-2.96	-0.83	3.00	1.00	0.00	0.00
-2.96	-0.79	3.00	1.00	0.00	0.00
-2.96	-0.74	3.00	1.00	0.00	0.00
-2.96	-0.70	3.00	1.00	0.00	0.00
-2.96	-0.66	3.00	1.00	0.00	0.00
-2.96	-0.62	3.00	1.00	0.00	0.00
-2.96	-0.58	3.00	1.00	0.00	0.00
-2.96	-0.54	3.00	1.00	0.00	0.00
-2.96	-0.50	3.00	1.00	0.00	0.00
-2.96	-0.46	3.00	1.00	0.00	0.00
-2.96	-0.42	3.00	1.00	0.00	0.00
-2.96	-0.38	3.00	1.00	0.00	0.00
-2.96	-0.34	3.00	1.00	0.00	0.00
-2.96	-0.30	3.00	1.00	0.00	0.00
-2.96	-0.26	3.00	1.00	0.00	0.00
-2.96	-0.22	3.00	1.00	0.00	0.00
-2.96	-0.18	3.00	1.00	0.00	0.00
-2.96	-0.14	3.00	1.00	0.00	0.00
-2.96	-0.10	3.00	1.00	0.00	0.00
-2.96	-0.06	3.00	1.00	0.00	0.00
-2.96	-0.02	3.00	1.00	0.00	0.00
-2.96	0.02	3.00	1.00	0.00	0.00
-2.96	0.06	3.00	1.00	0.00	0.00
-2.96	0.10	3.00	1.00	0.00	0.00
-2.96	0.14	3.00	1.00	0.00	0.00
-2.96	0.18	3.00	1.00	0.00	0.00
-2.96	0.22	3.00	1.00	0.00	0.00
-2.96	0.26	3.00	1.00	0.00	0.00
-2.96	0.30	3.00	1.00	0.00	0.00
-2.96	0.34	3.00	1.00	0.00	0.00
-2.96	0.38	3.00	1.00	0.00	0.00
-2.96	0.42	3.00	1.00	0.00	0.00
-2.96	0.46	3.00	1.00	0.00	0.00
-2.96	0.50	3.00	1.00	0.00	0.00
-2.96	0.54	3.00	1.00	0.00	0.00
-2.96	0.58	3.00	1.00	0.00	0.00
-2.96	0.62	3.00	1.00	0.00	0.00
-2.96	0.66	3.00	1.00	0.00	0.00
-2.96	0.70	3.00	1.00	0.00	0.00
-2.96	0.74	3.00	1.00	0.00	0.00
-2.96	0.79	3.00	1.00	0.00	0.00
-2.96	0.83	3.00	1.00	0.00	0.00
-2.96	0.87	3.00	1.00	0.00	0.00
-2.96	0.91	3.00	1.00	0.00	0.00
-2.96	0.95	3.00	1.00	0.00	0.00
-2.96	1.07	3.00	1.00	0.00	0.00
-2.96	1.11	3.00	1.00	0.00	0.00
-2.96	1.15	3.00	1.00	0.00	0.00
-2.96	1.19	3.00	1.00	0.00	0.00
-2.96	1.23	3.00	1.00	0.00	0.00
-2.96	1.27	3.00	1.00	0.00	0.00
-2.96	1.31	3.00	1.00	0.00	0.00
-2.96	1.35	3.00	1.00	0.00	0.00
-2.96	1.39	3.00	1.00	0.00	0.00
-2.96	1.43	3.00	1.00	0.00	0.00
-2.96	1.47	3.00	1.00	0.00	0.00
-2.96	1.51	3.00	1.00	0.00	0.00
-2.96	1.55	3.00	1.00	0.00	0.00
-2.96	1.59	3.00	1.00	0.00	0.00
-2.96	1.63	3.00	1.00	0.00	0.00
-2.96	1.67	3.00	1.00	0.00	0.00
-2.96	1.71	3.00	1.00	0.00	0.00
-2.96	1.75	3.00	1.00	0.00	0.00
-2.96	1.79	3.00	1.00	0.00	0.00
-2.96	1.83	3.00	1.00	0.00	0.00
-2.96	1.87	3.00	1.00	0.00	0.00
-2.96	1.91	3.00	1.00	0.00	0.00
-2.96	1.95	3.00	1.00	0.00	0.00
-2.96	1.99	3.00	1.00	0.00	0.00
-2.96	2.03	3.00	1.00	0.00	0.00
-2.96	2.07	3.00	1.00	0.00	0.00
-2.96	2.11	3.00	1.00	0.00	0.00
-2.96	2.15	3.00	1.00	0.00	0.00
-2.96	2.19	3.00	1.00	0.00	0.00
-2.96	2.23	3.00	1.00	0.00	0.00
-2.96	2.28	3.00	1.00	0.00	0.00
-2.96	2.32	3.00	1.00	0.00	0.00
-2.96	2.36	3.00	1.00	0.00	0.00
-2.96	2.40	3.00	1.00	0.00	0.00
-2.96	2.44	3.00	1.00	0.00	0.00
-2.96	2.48	3.00	1.00	0.00	0.00
-2.96	2.52	3.00	1.00	0.00	0.00
-2.96	2.56	3.00	1.00	0.00	0.00
-2.96	2.60	3.00	1.00	0.00	0.00
-2.96	2.64	3.00	1.00	0.00	0.00
-2.96	2.68	3.00	1.00	0.00	0.00
-2.96	2.72	3.00	1.00	0.00	0.00
-2.96	2.76	3.00	1.00	0.00	0.00
-2.96	2.80	3.00	1.00	0.00	0.00
-2.96	2.84	3.00	1.00	0.00	0.00
-2.96	2.88	3.00	1.00	0.00	0.00
-2.96	2.92	3.00	1.00	0.00	0.00
-2.96	2.96	3.00	1.00	0.00	0.00
-2.96	3.00	3.00	1.00	0.00	0.00
-2.92	-3.00	3.00	1.00	0.00	0.00
-2.92	-2.96	3.00	1.00	0.00	0.00
-2.92	-2.92	3.00	1.00	0.00	0.00
-2.92	-2.88	3.00	1.00	0.00	0.00
-2.92	-2.84	3.00	1.00	0.00	0.00
-2.92	-2.80	3.00	1.00	0.00	0.00
-2.92	-2.76	3.00	1.00	0.00	0.00
-2.92	-2.72	3.00	1.00	0.00	0.00
-2.92	-2.68	3.00	1.00	0.00	0.00
-2.92	-2.64	3.00	1.00	0.00	0.00
-2.92	-2.60	3.00	1.00	0.00	0.00
-2.92	-2.56	3.00	1.00	0.00	0.00
-2.92	-2.52	3.00	1.00	0.00	0.00
-2.92	-2.48	3.00	1.00	0.00	0.00
-2.92	-2.44	3.00	1.00	0.00	0.00
-2.92	-2.40	3.00	1.00	0.00	0.00
-2.92	-2.36	3.00	1.00	0.00	0.00
-2.92	-2.32	3.00	1.00	0.00	0.00
-2.92	-2.28	3.00	1.00	0.00	0.00
-2.92	-2.23	3.00	1.00	0.00	0.00
-2.92	-2.19	3.00	1.00	0.00	0.00
-2.92	-2.15	3.00	1.00	0.00	0.00
-2.92	-2.11	3.00	1.00	0.00	0.00
-2.92	-2.07	3.00	1.00	0.00	0.00
-2.92	-2.03	3.00	1.00	0.00	0.00
-2.92	-1.99	3.00	1.00	0.00	0.00
-2.92	-1.95	3.00	1.00	0.00	0.00
-2.92	-1.91	3.00	1.00	0.00	0.00
-2.92	-1.87	3.00	1.00	0.00	0.00
-2.92	-1.83	3.00	1.00	0.00	0.00
-2.92	-1.79	3.00	1.00	0.00	0.00
-2.92	-1.75	3.00	1.00	0.00	0.00
-2.92	-1.71	3.00	1.00	0.00	0.00
-2.92	-1.67	3.00	1.00	0.00	0.00
-2.92	-1.63	3.00	1.00	0.00	0.00
-2.92	-1.59	3.00	1.00	0.00	0.00
-2.92	-1.55	3.00	1.00	0.00	0.00
-2.92	-1.51	3.00	1.00	0.00	0.00
-2.92	-1.47	3.00	1.00	0.00	0.00
-2.92	-1.43	3.00	1.00	0.00	0.00
-2.92	-1.39	3.00	1.00	0.00	0.00
-2.92	-1.35	3.00	1.00	0.00	0.00
-2.92	-1.31	3.00	1.00	0.00	0.00
-2.92	-1.27	3.00	1.00	0.00	0.00
-2.92	-1.23	3.00	1.00	0.00	0.00
-2.92	-1.19	3.00	1.00	0.00	0.00
-2.92	-1.15	3.00	1.00	0.00	0.00
-2.92	-1.11	3.00	1.00	0.00	0.00
-2.92	-1.07	3.00	1.00	0.00	0.00
-2.92	-0.95	3.00	1.00	0.00	0.00
-2.92	-0.91	3.00	1.00	0.00	0.00
-2.92	-0.87	3.00	1.00	0.00	0.00
-2.92	-0.83	3.00	1.00	0.00	0.00
-2.92	-0.79	3.00	1.00	0.00	0.00
-2.92	-0.74	3.00	1.00	0.00	0.00
-2.92	-0.70	3.00	1.00	0.00	0.00
-2.92	-0.66	3.00	1.00	0.00	0.00
-2.92	-0.62	3.00	1.00	0.00	0.00
-2.92	-0.58	3.00	1.00	0.00	0.00
-2.92	-0.54	3.00	1.00	0.00	0.00
-2.92	-0.50	3.00	1.00	0.00	0.00
-2.92	-0.46	3.00	1.00	0.00	0.00
-2.92	-0.42	3.00	1.00	0.00	0.00
-2.92	-0.38	3.00	1.00	0.00	0.00
-2.92	-0.34	3.00	1.00	0.00	0.00
-2.92	-0.30	3.00	1.00	0.00	0.00
-2.92	-0.26	3.00	1.00	0.00	0.00
-2.92	-0.22	3.00	1.00	0.00	0.00
-2.92	-0.18	3.00	1.00	0.00	0.00
-2.92	-0.14	3.00	1.00	0.00	0.00
-2.92	-0.10	3.00	1.00	0.00	0.00
-2.92	-0.06	3.00	1.00	0.00	0.00
-2.92	-0.02	3.00	1.00	0.00	0.00
-2.92	0.02	3.00	1.00	0.00	0.00
-2.92	0.06	3.00	1.00	0.00	0.00
-2.92	0.10	3.00	1.00	0.00	0.00
-2.92	0.14	3.00	1.00	0.00	0.00
-2.92	0.18	3.00	1.00	0.00	0.00
-2.92	0.22	3.00	1.00	0.00	0.00
-2.92	0.26	3.00	1.00	0.00	0.00
-2.92	0.30	3.00	1.00	0.00	0.00
-2.92	0.34	3.00	1.00	0.00	0.00
-2.92	0.38	3.00	1.00	0.00	0.00
-2.92	0.42	3.00	1.00	0.00	0.00
-2.92	0.46	3.00	1.00	0.00	0.00
-2.92	0.50	3.00	1.00	0.00	0.00
-2.92	0.54	3.00	1.00	0.00	0.00
-2.92	0.58	3.00	1.00	0.00	0.00
-2.92	0.62	3.00	1.00	0.00	0.00
-2.92	0.66	3.00	1.00	0.00	0.00
-2.92	0.70	3.00	1.00	0.00	0.00
-2.92	0.74	3.00	1.00	0.00	0.00
-2.92	0.79	3.00	1.00	0.00	0.00
-2.92	0.83	3.00	1.00	0.00	0.00
-2.92	0.87	3.00	1.00	0.00	0.00
-2.92	0.91	3.00	1.00	0.00	0.00
-2.92	0.95	3.00	1.00	0.00	0.00
-2.92	1.07	3.00	1.00	0.00	0.00
-2.92	1.11	3.00	1.00	0.00	0.00
-2.92	1.15	3.00	1.00	0.00	0.00
-2.92	1.19	3.00	1.00	0.00	0.00
-2.92	1.23	3.00	1.00	0.00	0.00
-2.92	1.27	3.00	1.00	0.00	0.00
-2.92	1.31	3.00	1.00	0.00	0.00
-2.92	1.35	3.00	1.00	0.00	0.00
-2.92	1.39	3.00	1.00	0.00	0.00
-2.92	1.43	3.00	1.00	0.00	0.00
-2.92	1.47	3.00	1.00	0.00	0.00
-2.92	1.51	3.00	1.00	0.00	0.00
-2.92	1.55	3.00	1.00	0.00	0.00
-2.92	1.59	3.00	1.00	0.00	0.00
-2.92	1.63	3.00	1.00	0.00	0.00
-2.92	1.67	3.00	1.00	0.00	0.00
-2.92	1.71	3.00	1.00	0.00	0.00
-2.92	1.75	3.00	1.00	0.00	0.00
-2.92	1.79	3.00	1.00	0.00	0.00
-2.92	1.83	3.00	1.00	0.00	0.00
-2.92	1.87	3.00	1.00	0.00	0.00
-2.92	1.91	3.00	1.00	0.00	0.00
-2.92	1.95	3.00	1.00	0.00	0.00
-2.92	1.99	3.00	1.00	0.00	0.00
-2.92	2.03	3.00	1.00	0.00	0.00
-2.92	2.07	3.00	1.00	0.00	0.00
-2.92	2.11	3.00	1.00	0.00	0.00
-2.92	2.15	3.00	1.00	0.00	0.00
-2.92	2.19	3.00	1.00	0.00	0.00
-2.92	2.23	3.00	1.00	0.00	0.00
-2.92	2.28	3.00	1.00	0.00	0.00
-2.92	2.32	3.00	1.00	0.00	0.00
-2.92	2.36	3.00	1.00	0.00	0.00
-2.92	2.40	3.00	1.00	0.00	0.00
-2.92	2.44	3.00	1.00	0.00	0.00
-2.92	2.48	3.00	1.00	0.00	0.00
-2.92	2.52	3.00	1.00	0.00	0.00
-2.92	2.56	3.00	1.00	0.00	0.00
-2.92	2.60	3.00	1.00	0.00	0.00
-2.92	2.64	3.00	1.00	0.00	0.00
-2.92	2.68	3.00	1.00	0.00	0.00
-2.92	2.72	3.00	1.00	0.00	0.00
-2.92	2.76	3.00	1.00	0.00	0.00
-2.92	2.80	3.00	1.00	0.00	0.00
-2.92	2.84	3.00	1.00	0.00	0.00
-2.92	2.88	3.00	1.00	0.00	0.00
-2.92	2.92	3.00	1.00	0.00	0.00
-2.92	2.96	3.00	1.00	0.00	0.00
-2.92	3.00	3.00	1.00	0.00	0.00
-2.88	-3.00	3.00	1.00	0.00	0.00
-2.88	-2.96	3.00	1.00	0.00	0.00
-2.88	-2.92	3.00	1.00	0.00	0.00
-2.88	-2.88	3.00	1.00	0.00	0.00
-2.88	-2.84	3.00	1.00	0.00	0.00
-2.88	-2.80	3.00	1.00	0.00	0.00
-2.88	-2.76	3.00	1.00	0.00	0.00
-2.88	-2.72	3.00	1.00	0.00	0.00
-2.88	-2.68	3.00	1.00	0.00	0.00
-2.88	-2.64	3.00	1.00	0.00	0.00
-2.88	-2.60	3.00	1.00	0.00	0.00
-2.88	-2.56	3.00	1.00	0.00	0.00
-2.88	-2.52	3.00	1.00	0.00	0.00
-2.88	-2.48	3.00	1.00	0.00	0.00
-2.88	-2.44	3.00	1.00	0.00	0.00
-2.88	-2.40	3.00	1.00	0.00	0.00
-2.88	-2.36	3.00	1.00	0.00	0.00
-2.88	-2.32	3.00	1.00	0.00	0.00
-2.88	-2.28	3.00	1.00	0.00	0.00
-2.88	-2.23	3.00	1.00	0.00	0.00
-2.88	-2.19	3.00	1.00	0.00	0.00
-2.88	-2.15	3.00	1.00	0.00	0.00
-2.88	-2.11	3.00	1.00	0.00	0.00
-2.88	-2.07	3.00	1.00	0.00	0.00
-2.88	-2.03	3.00	1.00	0.00	0.00
-2.88	-1.99	3.00	1.00	0.00	0.00
-2.88	-1.95	3.00	1.00	0.00	0.00
-2.88	-1.91	3.00	1.00	0.00	0.00
-2.88	-1.87	3.00	1.00	0.00	0.00
-2.88	-1.83	3.00	1.00	0.00	0.00
-2.88	-1.79	3.00	1.00	0.00	0.00
-2.88	-1.75	3.00	1.00	0.00	0.00
-2.88	-1.71	3.00	1.00	0.00	0.00
-2.88	-1.67	3.00	1.00	0.00	0.00
-2.88	-1.63	3.00	1.00	0.00	0.00
-2.88	-1.59	3.00	1.00	0.00	0.00
-2.88	-1.55	3.00	1.00	0.00	0.00
-2.88	-1.51	3.00	1.00	0.00	0.00
-2.88	-1.47	3.00	1.00	0.00	0.00
-2.88	-1.43	3.00	1.00	0.00	0.00
-2.88	-1.39	3.00	1.00	0.00	0.00
-2.88	-1.35	3.00	1.00	0.00	0.00
-2.88	-1.31	3.00	1.00	0.00	0.00
-2.88	-1.27	3.00	1.00	0.00	0.00
-2.88	-1.23	3.00	1.00	0.00	0.00
-2.88	-1.19	3.00	1.00	0.00	0.00
-2.88	-1.15	3.00	1.00	0.00	0.00
-2.88	-1.11	3.00	1.00	0.00	0.00
-2.88	-1.07	3.00	1.00	0.00	0.00
-2.88	-0.95	3.00	1.00	0.00	0.00
-2.88	-0.91	3.00	1.00	0.00	0.00
-2.88	-0.87	3.00	1.00	0.00	0.00
-2.88	-0.83	3.00	1.00	0.00	0.00
-2.88	-0.79	3.00	1.00	0.00	0.00
-2.88	-0.74	3.00	1.00	0.00	0.00
-2.88	-0.70	3.00	1.00	0.00	0.00
-2.88	-0.66	3.00	1.00	0.00	0.00
-2.88	-0.62	3.00	1.00	0.00	0.00
-2.88	-0.58	3.00	1.00	0.00	0.00
-2.88	-0.54	3.00	1.00	0.00	0.00
-2.88	-0.50	3.00	1.00	0.00	0.00
-2.88	-0.46	3.00	1.00	0.00	0.00
-2.88	-0.42	3.00	1.00	0.00	0.00
-2.88	-0.38	3.00	1.00	0.00	0.00
-2.88	-0.34	3.00	1.00	0.00	0.00
-2.88	-0.30	3.00	1.00	0.00	0.00
-2.88	-0.26	3.00	1.00	0.00	0.00
-2.88	-0.22	3.00	1.00	0.00	0.00
-2.88	-0.18	3.00	1.00	0.00	0.00
-2.88	-0.14	3.00	1.00	0.00	0.00
-2.88	-0.10	3.00	1.00	0.00	0.00
-2.88	-0.06	3.00	1.00	0.00	0.00
-2.88	-0.02	3.00	1.00	0.00	0.00
-2.88	0.02	3.00	1.00	0.00	0.00
-2.88	0.06	3.00	1.00	0.00	0.00
-2.88	0.10	3.00	1.00	0.00	0.00
-2.88	0.14	3.00	1.00	0.00	0.00
-2.88	0.18	3.00	1.00	0.00	0.00
-2.88	0.22	3.00	1.00	0.00	0.00
-2.88	0.26	3.00	1.00	0.00	0.00
-2.88	0.30	3.00	1.00	0.00	0.00
-2.88	0.34	3.00	1.00	0.00	0.00
-2.88	0.38	3.00	1.00	0.00	0.00
-2.88	0.42	3.00	1.00	0.00	0.00
-2.88	0.46	3.00	1.00	0.00	0.00
-2.88	0.50	3.00	1.00	0.00	0.00
-2.88	0.54	3.00	1.00	0.00	0.00
-2.88	0.58	3.00	1.00	0.00	0.00
-2.88	0.62	3.00	1.00	0.00	0.00
-2.88	0.66	3.00	1.00	0.00	0.00
-2.88	0.70	3.00	1.00	0.00	0.00
-2.88	0.74	3.00	1.00	0.00	0.00
-2.88	0.79	3.00	1.00	0.00	0.00
-2.88	0.83	3.00	1.00	0.00	0.00
-2.88	0.87	3.00	1.00	0.00	0.00
-2.88	0.91	3.00	1.00	0.00	0.00
-2.88	0.95	3.00	1.00	0.00	0.00
-2.88	1.07	3.00	1.00	0.00	0.00
-2.88	1.11	3.00	1.00	0.00	0.00
-2.88	1.15	3.00	1.00	0.00	0.00
-2.88	1.19	3.00	1.00	0.00	0.00
-2.88	1.23	3.00	1.00	0.00	0.00
-2.88	1.27	3.00	1.00	0.00	0.00
-2.88	1.31	3.00	1.00	0.00	0.00
-2.88	1.35	3.00	1.00	0.00	0.00
-2.88	1.39	3.00	1.00	0.00	0.00
-2.88	1.43	3.00	1.00	0.00	0.00
-2.88	1.47	3.00	1.00	0.00	0.00
-2.88	1.51	3.00	1.00	0.00	0.00
-2.88	1.55	3.00	1.00	0.00	0.00
